"ZCH1_SOLL";"ZCH2_SOLL";"ZCH3_SOLL";"GESAMT_SOLL";"ZCH1_IST";"ZCH2_IST";"ZCH3_IST";"GESAMT_IST";"ZFW"
4;4;4;12;4;1;2;7;3,25
12;2;1;15;4;2;1;7;5,33333333333333
11;2;2;15;4;2;1;7;4,95454545454545
10;3;2;15;4;2;1;7;4,43333333333333
9;3;3;15;4;2;1;7;4,44444444444444
8;4;3;15;4;2;1;7;4,33333333333333
7;4;4;15;4;2;1;7;4,53571428571429
6;5;4;15;4;2;1;7;4,71666666666667
5;5;5;15;4;2;1;7;5,2
11;2;1;14;4;2;1;7;4,45454545454545
10;2;2;14;4;2;1;7;4,1
9;3;2;14;4;2;1;7;3,61111111111111
8;3;3;14;4;2;1;7;3,66666666666667
7;4;3;14;4;2;1;7;3,61904761904762
6;4;4;14;4;2;1;7;3,91666666666667
5;5;4;14;4;2;1;7;4,25
10;2;1;13;4;2;1;7;3,6
9;2;2;13;4;2;1;7;3,27777777777778
8;3;2;13;4;2;1;7;2,83333333333333
7;3;3;13;4;2;1;7;2,95238095238095
6;4;3;13;4;2;1;7;3
5;4;4;13;4;2;1;7;3,45
9;2;1;12;4;2;1;7;2,77777777777778
8;2;2;12;4;2;1;7;2,5
7;3;2;12;4;2;1;7;2,11904761904762
6;3;3;12;4;2;1;7;2,33333333333333
5;4;3;12;4;2;1;7;2,53333333333333
4;4;4;12;4;2;1;7;3,25
10;3;2;15;4;3;0;7;5,6
9;3;3;15;4;3;0;7;5,77777777777778
8;4;3;15;4;3;0;7;5,25
7;4;4;15;4;3;0;7;5,53571428571429
6;5;4;15;4;3;0;7;5,46666666666667
5;5;5;15;4;3;0;7;6
9;3;2;14;4;3;0;7;4,77777777777778
8;3;3;14;4;3;0;7;5
7;4;3;14;4;3;0;7;4,53571428571429
6;4;4;14;4;3;0;7;4,91666666666667
5;5;4;14;4;3;0;7;5
8;3;2;13;4;3;0;7;4
7;3;3;13;4;3;0;7;4,28571428571429
6;4;3;13;4;3;0;7;3,91666666666667
5;4;4;13;4;3;0;7;4,45
7;3;2;12;4;3;0;7;3,28571428571429
6;3;3;12;4;3;0;7;3,66666666666667
5;4;3;12;4;3;0;7;3,45
4;4;4;12;4;3;0;7;4,25
11;2;2;15;5;0;2;7;5,27272727272727
10;3;2;15;5;0;2;7;5,5
9;3;3;15;5;0;2;7;5,11111111111111
8;4;3;15;5;0;2;7;5,45833333333333
7;4;4;15;5;0;2;7;5,57142857142857
6;5;4;15;5;0;2;7;6,16666666666667
5;5;5;15;5;0;2;7;6,8
10;2;2;14;5;0;2;7;4,5
9;3;2;14;5;0;2;7;4,77777777777778
8;3;3;14;5;0;2;7;4,45833333333333
7;4;3;14;5;0;2;7;4,9047619047619
6;4;4;14;5;0;2;7;5,16666666666667
5;5;4;14;5;0;2;7;6
9;2;2;13;5;0;2;7;3,77777777777778
8;3;2;13;5;0;2;7;4,125
7;3;3;13;5;0;2;7;3,9047619047619
6;4;3;13;5;0;2;7;4,5
5;4;4;13;5;0;2;7;5
8;2;2;12;5;0;2;7;3,125
7;3;2;12;5;0;2;7;3,57142857142857
6;3;3;12;5;0;2;7;3,5
5;4;3;12;5;0;2;7;4,33333333333333
13;1;1;15;5;1;1;7;4,92307692307692
12;2;1;15;5;1;1;7;4,58333333333333
11;2;2;15;5;1;1;7;4,27272727272727
10;3;2;15;5;1;1;7;4,33333333333333
9;3;3;15;5;1;1;7;4,44444444444444
8;4;3;15;5;1;1;7;4,70833333333333
7;4;4;15;5;1;1;7;5,07142857142857
6;5;4;15;5;1;1;7;5,61666666666667
5;5;5;15;5;1;1;7;6,4
12;1;1;14;5;1;1;7;4,08333333333333
11;2;1;14;5;1;1;7;3,77272727272727
10;2;2;14;5;1;1;7;3,5
9;3;2;14;5;1;1;7;3,61111111111111
8;3;3;14;5;1;1;7;3,79166666666667
7;4;3;14;5;1;1;7;4,15476190476191
6;4;4;14;5;1;1;7;4,66666666666667
5;5;4;14;5;1;1;7;5,45
11;1;1;13;5;1;1;7;3,27272727272727
10;2;1;13;5;1;1;7;3
9;2;2;13;5;1;1;7;2,77777777777778
8;3;2;13;5;1;1;7;2,95833333333333
7;3;3;13;5;1;1;7;3,23809523809524
6;4;3;13;5;1;1;7;3,75
5;4;4;13;5;1;1;7;4,5
10;1;1;12;5;1;1;7;2,5
9;2;1;12;5;1;1;7;2,27777777777778
8;2;2;12;5;1;1;7;2,125
7;3;2;12;5;1;1;7;2,40476190476191
6;3;3;12;5;1;1;7;2,83333333333333
5;4;3;12;5;1;1;7;3,58333333333333
12;2;1;15;5;2;0;7;5,08333333333333
11;2;2;15;5;2;0;7;5,27272727272727
10;3;2;15;5;2;0;7;4,83333333333333
9;3;3;15;5;2;0;7;5,11111111111111
8;4;3;15;5;2;0;7;5,125
7;4;4;15;5;2;0;7;5,57142857142857
6;5;4;15;5;2;0;7;5,96666666666667
5;5;5;15;5;2;0;7;6,8
11;2;1;14;5;2;0;7;4,27272727272727
10;2;2;14;5;2;0;7;4,5
9;3;2;14;5;2;0;7;4,11111111111111
8;3;3;14;5;2;0;7;4,45833333333333
7;4;3;14;5;2;0;7;4,57142857142857
6;4;4;14;5;2;0;7;5,16666666666667
5;5;4;14;5;2;0;7;5,8
10;2;1;13;5;2;0;7;3,5
9;2;2;13;5;2;0;7;3,77777777777778
8;3;2;13;5;2;0;7;3,45833333333333
7;3;3;13;5;2;0;7;3,9047619047619
6;4;3;13;5;2;0;7;4,16666666666667
5;4;4;13;5;2;0;7;5
9;2;1;12;5;2;0;7;2,77777777777778
8;2;2;12;5;2;0;7;3,125
7;3;2;12;5;2;0;7;2,9047619047619
6;3;3;12;5;2;0;7;3,5
5;4;3;12;5;2;0;7;4
13;1;1;15;6;0;1;7;4,76923076923077
12;2;1;15;6;0;1;7;5
11;2;2;15;6;0;1;7;4,77272727272727
10;3;2;15;6;0;1;7;5,1
9;3;3;15;6;0;1;7;5,33333333333333
8;4;3;15;6;0;1;7;5,83333333333333
7;4;4;15;6;0;1;7;6,39285714285714
6;5;4;15;6;0;1;7;7,25
12;1;1;14;6;0;1;7;4
11;2;1;14;6;0;1;7;4,27272727272727
10;2;2;14;6;0;1;7;4,1
9;3;2;14;6;0;1;7;4,5
8;3;3;14;6;0;1;7;4,83333333333333
7;4;3;14;6;0;1;7;5,47619047619048
6;4;4;14;6;0;1;7;6,25
11;1;1;13;6;0;1;7;3,27272727272727
10;2;1;13;6;0;1;7;3,6
9;2;2;13;6;0;1;7;3,5
8;3;2;13;6;0;1;7;4
7;3;3;13;6;0;1;7;4,47619047619048
6;4;3;13;6;0;1;7;5,33333333333333
10;1;1;12;6;0;1;7;2,6
9;2;1;12;6;0;1;7;3
8;2;2;12;6;0;1;7;3
7;3;2;12;6;0;1;7;3,64285714285714
6;3;3;12;6;0;1;7;4,33333333333333
13;1;1;15;6;1;0;7;4,76923076923077
12;2;1;15;6;1;0;7;4,5
11;2;2;15;6;1;0;7;4,77272727272727
10;3;2;15;6;1;0;7;4,93333333333333
9;3;3;15;6;1;0;7;5,33333333333333
8;4;3;15;6;1;0;7;5,75
7;4;4;15;6;1;0;7;6,39285714285714
6;5;4;15;6;1;0;7;7,2
12;1;1;14;6;1;0;7;4
11;2;1;14;6;1;0;7;3,77272727272727
10;2;2;14;6;1;0;7;4,1
9;3;2;14;6;1;0;7;4,33333333333333
8;3;3;14;6;1;0;7;4,83333333333333
7;4;3;14;6;1;0;7;5,39285714285714
6;4;4;14;6;1;0;7;6,25
11;1;1;13;6;1;0;7;3,27272727272727
10;2;1;13;6;1;0;7;3,1
9;2;2;13;6;1;0;7;3,5
8;3;2;13;6;1;0;7;3,83333333333333
7;3;3;13;6;1;0;7;4,47619047619048
6;4;3;13;6;1;0;7;5,25
10;1;1;12;6;1;0;7;2,6
9;2;1;12;6;1;0;7;2,5
8;2;2;12;6;1;0;7;3
7;3;2;12;6;1;0;7;3,47619047619048
6;3;3;12;6;1;0;7;4,33333333333333
13;1;1;15;7;0;0;7;4,76923076923077
12;2;1;15;7;0;0;7;5,08333333333333
11;2;2;15;7;0;0;7;5,45454545454546
10;3;2;15;7;0;0;7;5,9
9;3;3;15;7;0;0;7;6,44444444444444
8;4;3;15;7;0;0;7;7,125
7;4;4;15;7;0;0;7;8
12;1;1;14;7;0;0;7;4,08333333333333
11;2;1;14;7;0;0;7;4,45454545454546
10;2;2;14;7;0;0;7;4,9
9;3;2;14;7;0;0;7;5,44444444444444
8;3;3;14;7;0;0;7;6,125
7;4;3;14;7;0;0;7;7
11;1;1;13;7;0;0;7;3,45454545454545
10;2;1;13;7;0;0;7;3,9
9;2;2;13;7;0;0;7;4,44444444444444
8;3;2;13;7;0;0;7;5,125
7;3;3;13;7;0;0;7;6
10;1;1;12;7;0;0;7;2,9
9;2;1;12;7;0;0;7;3,44444444444444
8;2;2;12;7;0;0;7;4,125
7;3;2;12;7;0;0;7;5
5;5;5;15;0;3;5;8;5,8
7;4;4;15;0;4;4;8;7
6;5;4;15;0;4;4;8;6,2
5;5;5;15;0;4;4;8;5,4
6;4;4;14;0;4;4;8;6
5;5;4;14;0;4;4;8;5,2
5;4;4;13;0;4;4;8;5
4;4;4;12;0;4;4;8;4
6;5;4;15;0;5;3;8;6,25
5;5;5;15;0;5;3;8;5,8
5;5;4;14;0;5;3;8;5,25
5;5;5;15;1;2;5;8;5
7;4;4;15;1;3;4;8;5,39285714285714
6;5;4;15;1;3;4;8;4,96666666666667
5;5;5;15;1;3;4;8;4,2
6;4;4;14;1;3;4;8;4,41666666666667
5;5;4;14;1;3;4;8;4
5;4;4;13;1;3;4;8;3,45
4;4;4;12;1;3;4;8;2,5
8;4;3;15;1;4;3;8;6,125
7;4;4;15;1;4;3;8;5,39285714285714
6;5;4;15;1;4;3;8;4,61666666666667
5;5;5;15;1;4;3;8;4,2
7;4;3;14;1;4;3;8;5,14285714285714
6;4;4;14;1;4;3;8;4,41666666666667
5;5;4;14;1;4;3;8;3,65
6;4;3;13;1;4;3;8;4,16666666666667
5;4;4;13;1;4;3;8;3,45
5;4;3;12;1;4;3;8;3,2
4;4;4;12;1;4;3;8;2,5
6;5;4;15;1;5;2;8;5,16666666666667
5;5;5;15;1;5;2;8;5
5;5;4;14;1;5;2;8;4,2
5;5;5;15;2;1;5;8;5
7;4;4;15;2;2;4;8;4,57142857142857
6;5;4;15;2;2;4;8;4,46666666666667
5;5;5;15;2;2;4;8;3,8
6;4;4;14;2;2;4;8;3,66666666666667
5;5;4;14;2;2;4;8;3,6
5;4;4;13;2;2;4;8;2,8
4;4;4;12;2;2;4;8;2
9;3;3;15;2;3;3;8;5,44444444444444
8;4;3;15;2;3;3;8;4,75
7;4;4;15;2;3;3;8;4,07142857142857
6;5;4;15;2;3;3;8;3,71666666666667
5;5;5;15;2;3;3;8;3,4
8;3;3;14;2;3;3;8;4,5
7;4;3;14;2;3;3;8;3,82142857142857
6;4;4;14;2;3;3;8;3,16666666666667
5;5;4;14;2;3;3;8;2,85
7;3;3;13;2;3;3;8;3,57142857142857
6;4;3;13;2;3;3;8;2,91666666666667
5;4;4;13;2;3;3;8;2,3
6;3;3;12;2;3;3;8;2,66666666666667
5;4;3;12;2;3;3;8;2,05
4;4;4;12;2;3;3;8;1,5
8;4;3;15;2;4;2;8;4,83333333333333
7;4;4;15;2;4;2;8;4,57142857142857
6;5;4;15;2;4;2;8;3,86666666666667
5;5;5;15;2;4;2;8;3,8
7;4;3;14;2;4;2;8;3,90476190476191
6;4;4;14;2;4;2;8;3,66666666666667
5;5;4;14;2;4;2;8;3
6;4;3;13;2;4;2;8;3
5;4;4;13;2;4;2;8;2,8
5;4;3;12;2;4;2;8;2,13333333333333
4;4;4;12;2;4;2;8;2
6;5;4;15;2;5;1;8;4,91666666666667
5;5;5;15;2;5;1;8;5
5;5;4;14;2;5;1;8;4,05
5;5;5;15;3;0;5;8;5,8
7;4;4;15;3;1;4;8;4,53571428571429
6;5;4;15;3;1;4;8;4,7
5;5;5;15;3;1;4;8;4,2
6;4;4;14;3;1;4;8;3,75
5;5;4;14;3;1;4;8;4
5;4;4;13;3;1;4;8;3,05
4;4;4;12;3;1;4;8;2,5
9;3;3;15;3;2;3;8;4,33333333333333
8;4;3;15;3;2;3;8;4,125
7;4;4;15;3;2;3;8;3,53571428571429
6;5;4;15;3;2;3;8;3,55
5;5;5;15;3;2;3;8;3,4
8;3;3;14;3;2;3;8;3,45833333333333
7;4;3;14;3;2;3;8;3,28571428571429
6;4;4;14;3;2;3;8;2,75
5;5;4;14;3;2;3;8;2,85
7;3;3;13;3;2;3;8;2,61904761904762
6;4;3;13;3;2;3;8;2,5
5;4;4;13;3;2;3;8;2,05
6;3;3;12;3;2;3;8;1,83333333333333
5;4;3;12;3;2;3;8;1,8
4;4;4;12;3;2;3;8;1,5
10;3;2;15;3;3;2;8;4,9
9;3;3;15;3;3;2;8;4,33333333333333
8;4;3;15;3;3;2;8;3,70833333333333
7;4;4;15;3;3;2;8;3,53571428571429
6;5;4;15;3;3;2;8;3,3
5;5;5;15;3;3;2;8;3,4
9;3;2;14;3;3;2;8;4
8;3;3;14;3;3;2;8;3,45833333333333
7;4;3;14;3;3;2;8;2,86904761904762
6;4;4;14;3;3;2;8;2,75
5;5;4;14;3;3;2;8;2,6
8;3;2;13;3;3;2;8;3,125
7;3;3;13;3;3;2;8;2,61904761904762
6;4;3;13;3;3;2;8;2,08333333333333
5;4;4;13;3;3;2;8;2,05
7;3;2;12;3;3;2;8;2,28571428571429
6;3;3;12;3;3;2;8;1,83333333333333
5;4;3;12;3;3;2;8;1,38333333333333
4;4;4;12;3;3;2;8;1,5
8;4;3;15;3;4;1;8;4,45833333333333
7;4;4;15;3;4;1;8;4,53571428571429
6;5;4;15;3;4;1;8;3,95
5;5;5;15;3;4;1;8;4,2
7;4;3;14;3;4;1;8;3,61904761904762
6;4;4;14;3;4;1;8;3,75
5;5;4;14;3;4;1;8;3,25
6;4;3;13;3;4;1;8;2,83333333333333
5;4;4;13;3;4;1;8;3,05
5;4;3;12;3;4;1;8;2,13333333333333
4;4;4;12;3;4;1;8;2,5
6;5;4;15;3;5;0;8;5,5
5;5;5;15;3;5;0;8;5,8
5;5;4;14;3;5;0;8;4,8
7;4;4;15;4;0;4;8;5,28571428571429
6;5;4;15;4;0;4;8;5,66666666666667
5;5;5;15;4;0;4;8;5,4
6;4;4;14;4;0;4;8;4,66666666666667
5;5;4;14;4;0;4;8;5,2
5;4;4;13;4;0;4;8;4,2
4;4;4;12;4;0;4;8;4
9;3;3;15;4;1;3;8;4,11111111111111
8;4;3;15;4;1;3;8;4,25
7;4;4;15;4;1;3;8;3,78571428571429
6;5;4;15;4;1;3;8;4,11666666666667
5;5;5;15;4;1;3;8;4,2
8;3;3;14;4;1;3;8;3,33333333333333
7;4;3;14;4;1;3;8;3,53571428571429
6;4;4;14;4;1;3;8;3,16666666666667
5;5;4;14;4;1;3;8;3,65
7;3;3;13;4;1;3;8;2,61904761904762
6;4;3;13;4;1;3;8;2,91666666666667
5;4;4;13;4;1;3;8;2,7
6;3;3;12;4;1;3;8;2
5;4;3;12;4;1;3;8;2,45
4;4;4;12;4;1;3;8;2,5
11;2;2;15;4;2;2;8;4,45454545454545
10;3;2;15;4;2;2;8;3,93333333333333
9;3;3;15;4;2;2;8;3,44444444444445
8;4;3;15;4;2;2;8;3,33333333333333
7;4;4;15;4;2;2;8;3,28571428571429
6;5;4;15;4;2;2;8;3,46666666666667
5;5;5;15;4;2;2;8;3,8
10;2;2;14;4;2;2;8;3,6
9;3;2;14;4;2;2;8;3,11111111111111
8;3;3;14;4;2;2;8;2,66666666666667
7;4;3;14;4;2;2;8;2,61904761904762
6;4;4;14;4;2;2;8;2,66666666666667
5;5;4;14;4;2;2;8;3
9;2;2;13;4;2;2;8;2,77777777777778
8;3;2;13;4;2;2;8;2,33333333333333
7;3;3;13;4;2;2;8;1,95238095238095
6;4;3;13;4;2;2;8;2
5;4;4;13;4;2;2;8;2,2
8;2;2;12;4;2;2;8;2
7;3;2;12;4;2;2;8;1,61904761904762
6;3;3;12;4;2;2;8;1,33333333333333
5;4;3;12;4;2;2;8;1,53333333333333
4;4;4;12;4;2;2;8;2
10;3;2;15;4;3;1;8;4,1
9;3;3;15;4;3;1;8;4,11111111111111
8;4;3;15;4;3;1;8;3,58333333333333
7;4;4;15;4;3;1;8;3,78571428571429
6;5;4;15;4;3;1;8;3,71666666666667
5;5;5;15;4;3;1;8;4,2
9;3;2;14;4;3;1;8;3,27777777777778
8;3;3;14;4;3;1;8;3,33333333333333
7;4;3;14;4;3;1;8;2,86904761904762
6;4;4;14;4;3;1;8;3,16666666666667
5;5;4;14;4;3;1;8;3,25
8;3;2;13;4;3;1;8;2,5
7;3;3;13;4;3;1;8;2,61904761904762
6;4;3;13;4;3;1;8;2,25
5;4;4;13;4;3;1;8;2,7
7;3;2;12;4;3;1;8;1,78571428571429
6;3;3;12;4;3;1;8;2
5;4;3;12;4;3;1;8;1,78333333333333
4;4;4;12;4;3;1;8;2,5
8;4;3;15;4;4;0;8;5
7;4;4;15;4;4;0;8;5,28571428571429
6;5;4;15;4;4;0;8;4,86666666666667
5;5;5;15;4;4;0;8;5,4
7;4;3;14;4;4;0;8;4,28571428571429
6;4;4;14;4;4;0;8;4,66666666666667
5;5;4;14;4;4;0;8;4,4
6;4;3;13;4;4;0;8;3,66666666666667
5;4;4;13;4;4;0;8;4,2
5;4;3;12;4;4;0;8;3,2
4;4;4;12;4;4;0;8;4
9;3;3;15;5;0;3;8;4,77777777777778
8;4;3;15;5;0;3;8;5,125
7;4;4;15;5;0;3;8;4,82142857142857
6;5;4;15;5;0;3;8;5,41666666666667
5;5;5;15;5;0;3;8;5,8
8;3;3;14;5;0;3;8;4,125
7;4;3;14;5;0;3;8;4,57142857142857
6;4;4;14;5;0;3;8;4,41666666666667
5;5;4;14;5;0;3;8;5,25
7;3;3;13;5;0;3;8;3,57142857142857
6;4;3;13;5;0;3;8;4,16666666666667
5;4;4;13;5;0;3;8;4,25
6;3;3;12;5;0;3;8;3,16666666666667
5;4;3;12;5;0;3;8;4
11;2;2;15;5;1;2;8;3,77272727272727
10;3;2;15;5;1;2;8;3,83333333333333
9;3;3;15;5;1;2;8;3,44444444444444
8;4;3;15;5;1;2;8;3,70833333333333
7;4;4;15;5;1;2;8;3,82142857142857
6;5;4;15;5;1;2;8;4,36666666666667
5;5;5;15;5;1;2;8;5
10;2;2;14;5;1;2;8;3
9;3;2;14;5;1;2;8;3,11111111111111
8;3;3;14;5;1;2;8;2,79166666666667
7;4;3;14;5;1;2;8;3,1547619047619
6;4;4;14;5;1;2;8;3,41666666666667
5;5;4;14;5;1;2;8;4,2
9;2;2;13;5;1;2;8;2,27777777777778
8;3;2;13;5;1;2;8;2,45833333333333
7;3;3;13;5;1;2;8;2,23809523809524
6;4;3;13;5;1;2;8;2,75
5;4;4;13;5;1;2;8;3,25
8;2;2;12;5;1;2;8;1,625
7;3;2;12;5;1;2;8;1,9047619047619
6;3;3;12;5;1;2;8;1,83333333333333
5;4;3;12;5;1;2;8;2,58333333333333
12;2;1;15;5;2;1;8;4,08333333333333
11;2;2;15;5;2;1;8;3,77272727272727
10;3;2;15;5;2;1;8;3,33333333333333
9;3;3;15;5;2;1;8;3,44444444444444
8;4;3;15;5;2;1;8;3,45833333333333
7;4;4;15;5;2;1;8;3,82142857142857
6;5;4;15;5;2;1;8;4,21666666666667
5;5;5;15;5;2;1;8;5
11;2;1;14;5;2;1;8;3,27272727272727
10;2;2;14;5;2;1;8;3
9;3;2;14;5;2;1;8;2,61111111111111
8;3;3;14;5;2;1;8;2,79166666666667
7;4;3;14;5;2;1;8;2,90476190476191
6;4;4;14;5;2;1;8;3,41666666666667
5;5;4;14;5;2;1;8;4,05
10;2;1;13;5;2;1;8;2,5
9;2;2;13;5;2;1;8;2,27777777777778
8;3;2;13;5;2;1;8;1,95833333333333
7;3;3;13;5;2;1;8;2,23809523809524
6;4;3;13;5;2;1;8;2,5
5;4;4;13;5;2;1;8;3,25
9;2;1;12;5;2;1;8;1,77777777777778
8;2;2;12;5;2;1;8;1,625
7;3;2;12;5;2;1;8;1,4047619047619
6;3;3;12;5;2;1;8;1,83333333333333
5;4;3;12;5;2;1;8;2,33333333333333
10;3;2;15;5;3;0;8;4,5
9;3;3;15;5;3;0;8;4,77777777777778
8;4;3;15;5;3;0;8;4,375
7;4;4;15;5;3;0;8;4,82142857142857
6;5;4;15;5;3;0;8;4,96666666666667
5;5;5;15;5;3;0;8;5,8
9;3;2;14;5;3;0;8;3,77777777777778
8;3;3;14;5;3;0;8;4,125
7;4;3;14;5;3;0;8;3,82142857142857
6;4;4;14;5;3;0;8;4,41666666666667
5;5;4;14;5;3;0;8;4,8
8;3;2;13;5;3;0;8;3,125
7;3;3;13;5;3;0;8;3,57142857142857
6;4;3;13;5;3;0;8;3,41666666666667
5;4;4;13;5;3;0;8;4,25
7;3;2;12;5;3;0;8;2,57142857142857
6;3;3;12;5;3;0;8;3,16666666666667
5;4;3;12;5;3;0;8;3,25
11;2;2;15;6;0;2;8;4,27272727272727
10;3;2;15;6;0;2;8;4,6
9;3;3;15;6;0;2;8;4,33333333333333
8;4;3;15;6;0;2;8;4,83333333333333
7;4;4;15;6;0;2;8;5,14285714285714
6;5;4;15;6;0;2;8;6
10;2;2;14;6;0;2;8;3,6
9;3;2;14;6;0;2;8;4
8;3;3;14;6;0;2;8;3,83333333333333
7;4;3;14;6;0;2;8;4,47619047619048
6;4;4;14;6;0;2;8;5
9;2;2;13;6;0;2;8;3
8;3;2;13;6;0;2;8;3,5
7;3;3;13;6;0;2;8;3,47619047619048
6;4;3;13;6;0;2;8;4,33333333333333
8;2;2;12;6;0;2;8;2,5
7;3;2;12;6;0;2;8;3,14285714285714
6;3;3;12;6;0;2;8;3,33333333333333
13;1;1;15;6;1;1;8;3,76923076923077
12;2;1;15;6;1;1;8;3,5
11;2;2;15;6;1;1;8;3,27272727272727
10;3;2;15;6;1;1;8;3,43333333333333
9;3;3;15;6;1;1;8;3,66666666666667
8;4;3;15;6;1;1;8;4,08333333333333
7;4;4;15;6;1;1;8;4,64285714285714
6;5;4;15;6;1;1;8;5,45
12;1;1;14;6;1;1;8;3
11;2;1;14;6;1;1;8;2,77272727272727
10;2;2;14;6;1;1;8;2,6
9;3;2;14;6;1;1;8;2,83333333333333
8;3;3;14;6;1;1;8;3,16666666666667
7;4;3;14;6;1;1;8;3,72619047619048
6;4;4;14;6;1;1;8;4,5
11;1;1;13;6;1;1;8;2,27272727272727
10;2;1;13;6;1;1;8;2,1
9;2;2;13;6;1;1;8;2
8;3;2;13;6;1;1;8;2,33333333333333
7;3;3;13;6;1;1;8;2,80952380952381
6;4;3;13;6;1;1;8;3,58333333333333
10;1;1;12;6;1;1;8;1,6
9;2;1;12;6;1;1;8;1,5
8;2;2;12;6;1;1;8;1,5
7;3;2;12;6;1;1;8;1,97619047619048
6;3;3;12;6;1;1;8;2,66666666666667
12;2;1;15;6;2;0;8;4
11;2;2;15;6;2;0;8;4,27272727272727
10;3;2;15;6;2;0;8;3,93333333333333
9;3;3;15;6;2;0;8;4,33333333333333
8;4;3;15;6;2;0;8;4,5
7;4;4;15;6;2;0;8;5,14285714285714
6;5;4;15;6;2;0;8;5,8
11;2;1;14;6;2;0;8;3,27272727272727
10;2;2;14;6;2;0;8;3,6
9;3;2;14;6;2;0;8;3,33333333333333
8;3;3;14;6;2;0;8;3,83333333333333
7;4;3;14;6;2;0;8;4,14285714285714
6;4;4;14;6;2;0;8;5
10;2;1;13;6;2;0;8;2,6
9;2;2;13;6;2;0;8;3
8;3;2;13;6;2;0;8;2,83333333333333
7;3;3;13;6;2;0;8;3,47619047619048
6;4;3;13;6;2;0;8;4
9;2;1;12;6;2;0;8;2
8;2;2;12;6;2;0;8;2,5
7;3;2;12;6;2;0;8;2,47619047619048
6;3;3;12;6;2;0;8;3,33333333333333
13;1;1;15;7;0;1;8;3,76923076923077
12;2;1;15;7;0;1;8;4,08333333333333
11;2;2;15;7;0;1;8;3,95454545454545
10;3;2;15;7;0;1;8;4,4
9;3;3;15;7;0;1;8;4,77777777777778
8;4;3;15;7;0;1;8;5,45833333333333
7;4;4;15;7;0;1;8;6,25
12;1;1;14;7;0;1;8;3,08333333333333
11;2;1;14;7;0;1;8;3,45454545454545
10;2;2;14;7;0;1;8;3,4
9;3;2;14;7;0;1;8;3,94444444444444
8;3;3;14;7;0;1;8;4,45833333333333
7;4;3;14;7;0;1;8;5,33333333333333
11;1;1;13;7;0;1;8;2,45454545454545
10;2;1;13;7;0;1;8;2,9
9;2;2;13;7;0;1;8;2,94444444444444
8;3;2;13;7;0;1;8;3,625
7;3;3;13;7;0;1;8;4,33333333333333
10;1;1;12;7;0;1;8;1,9
9;2;1;12;7;0;1;8;2,44444444444444
8;2;2;12;7;0;1;8;2,625
7;3;2;12;7;0;1;8;3,5
13;1;1;15;7;1;0;8;3,76923076923077
12;2;1;15;7;1;0;8;3,58333333333333
11;2;2;15;7;1;0;8;3,95454545454545
10;3;2;15;7;1;0;8;4,23333333333333
9;3;3;15;7;1;0;8;4,77777777777778
8;4;3;15;7;1;0;8;5,375
7;4;4;15;7;1;0;8;6,25
12;1;1;14;7;1;0;8;3,08333333333333
11;2;1;14;7;1;0;8;2,95454545454545
10;2;2;14;7;1;0;8;3,4
9;3;2;14;7;1;0;8;3,77777777777778
8;3;3;14;7;1;0;8;4,45833333333333
7;4;3;14;7;1;0;8;5,25
11;1;1;13;7;1;0;8;2,45454545454545
10;2;1;13;7;1;0;8;2,4
9;2;2;13;7;1;0;8;2,94444444444444
8;3;2;13;7;1;0;8;3,45833333333333
7;3;3;13;7;1;0;8;4,33333333333333
10;1;1;12;7;1;0;8;1,9
9;2;1;12;7;1;0;8;1,94444444444444
8;2;2;12;7;1;0;8;2,625
7;3;2;12;7;1;0;8;3,33333333333333
13;1;1;15;8;0;0;8;3,92307692307692
12;2;1;15;8;0;0;8;4,33333333333333
11;2;2;15;8;0;0;8;4,81818181818182
10;3;2;15;8;0;0;8;5,4
9;3;3;15;8;0;0;8;6,11111111111111
8;4;3;15;8;0;0;8;7
12;1;1;14;8;0;0;8;3,33333333333333
11;2;1;14;8;0;0;8;3,81818181818182
10;2;2;14;8;0;0;8;4,4
9;3;2;14;8;0;0;8;5,11111111111111
8;3;3;14;8;0;0;8;6
11;1;1;13;8;0;0;8;2,81818181818182
10;2;1;13;8;0;0;8;3,4
9;2;2;13;8;0;0;8;4,11111111111111
8;3;2;13;8;0;0;8;5
10;1;1;12;8;0;0;8;2,4
9;2;1;12;8;0;0;8;3,11111111111111
8;2;2;12;8;0;0;8;4
5;5;5;15;0;4;5;9;5,2
6;5;4;15;0;5;4;9;6
5;5;5;15;0;5;4;9;5,2
5;5;4;14;0;5;4;9;5
5;5;5;15;1;3;5;9;4
7;4;4;15;1;4;4;9;5,14285714285714
6;5;4;15;1;4;4;9;4,36666666666667
5;5;5;15;1;4;4;9;3,6
6;4;4;14;1;4;4;9;4,16666666666667
5;5;4;14;1;4;4;9;3,4
5;4;4;13;1;4;4;9;3,2
4;4;4;12;1;4;4;9;2,25
6;5;4;15;1;5;3;9;4,41666666666667
5;5;5;15;1;5;3;9;4
5;5;4;14;1;5;3;9;3,45
5;5;5;15;2;2;5;9;3,6
7;4;4;15;2;3;4;9;3,82142857142857
6;5;4;15;2;3;4;9;3,46666666666667
5;5;5;15;2;3;4;9;2,8
6;4;4;14;2;3;4;9;2,91666666666667
5;5;4;14;2;3;4;9;2,6
5;4;4;13;2;3;4;9;2,05
4;4;4;12;2;3;4;9;1,25
8;4;3;15;2;4;3;9;4,5
